sensor_id,temperature,humidity,gas_resistance,label
6,34.217564,29.59823,1068893.5,toro
0,33.994698,30.43219,1118820.0,toro
3,34.169548,30.043858,1202583.625,toro
5,34.625034,29.279711,1813994.625,toro
7,34.291321,30.037868,812053.9375,toro
1,34.395317,29.702606,951230.8125,toro
2,34.332474,30.214422,1267326.75,toro
4,34.986946,29.173315,1326424.875,toro
6,34.516991,29.309505,1049987.125,toro
0,34.275784,30.131685,1107925.375,toro
3,34.491562,29.710722,1187935.0,toro
5,34.94109,28.981468,1800835.375,toro
7,34.584766,29.728039,799219.5,toro
1,34.545799,29.373564,930486.125,toro
2,34.512012,29.90189,1261472.125,toro
4,35.171471,28.834684,1325137.5,toro
6,34.684166,28.975672,1030959.0,toro
0,34.432495,29.825882,1091102.875,toro
3,34.663803,29.387173,1162645.5,toro
5,35.127739,28.6385,1770477.625,toro
7,34.765347,29.391685,789971.0625,toro
1,35.07127,29.067024,152064.15625,toro
2,35.038158,29.704418,219037.4375,toro
4,35.710068,28.57251,217779.671875,toro
6,35.215649,28.707928,187066.125,toro
0,34.890194,29.519482,195345.28125,toro
3,35.193012,29.095734,192156.125,toro
5,35.627956,28.328911,251288.34375,toro
7,35.307095,29.110203,145330.6875,toro
1,35.345112,28.749649,181303.109375,toro
2,35.314949,29.262215,260294.859375,toro
4,36.009293,28.233335,254283.578125,toro
6,35.505093,28.351851,228265.71875,toro
0,35.148891,29.20672,233098.109375,toro
3,35.485077,28.760956,225699.796875,toro
5,35.926598,28.080391,289183.84375,toro
7,35.600544,28.773399,174803.6875,toro
1,35.517799,28.384748,211046.984375,toro
2,35.489502,28.906052,297760.96875,toro
4,36.198799,27.873917,287721.28125,toro
6,35.684753,28.042732,259306.15625,toro
0,35.29068,28.872854,264326.28125,toro
3,35.674797,28.389568,255808.140625,toro
5,36.108269,27.665567,321305.3125,toro
7,35.778618,28.482588,206202.171875,toro
1,35.658421,28.062321,235673.1875,toro
1,35.219292,27.868786,29355432.0,toro
2,35.629143,28.558517,330003.21875,toro
4,36.348412,27.439064,316831.6875,toro
6,35.826981,27.691786,287964.0,toro
2,35.182789,28.387032,35338904.0,toro
0,35.417545,28.566116,291654.8125,toro
3,35.827068,28.049255,282015.96875,toro
5,36.252613,27.332035,346766.0,toro
7,35.93663,28.068205,227960.8125,toro
4,35.92202,27.341526,32451596.0,toro
6,35.400295,27.499432,24651496.0,toro
0,35.004616,28.385448,33965276.0,toro
3,35.402702,27.872782,34971184.0,toro
5,35.837006,27.168982,61651928.0,toro
7,35.502724,27.892189,20739240.0,toro
1,34.348442,27.401346,27893594.0,toro
2,34.247692,27.882898,33833764.0,toro
4,34.984455,26.740435,31469868.0,toro
6,34.514492,27.036381,23280994.0,toro
0,34.161358,27.935804,32094026.0,toro
3,34.481575,27.342926,33267006.0,toro
5,34.906246,26.642513,57932376.0,toro
7,34.627403,27.392368,19817358.0,toro
1,34.34351,27.102562,25847368.0,toro
2,34.232731,27.541735,31929842.0,toro
4,34.934586,26.514723,29654298.0,toro
6,34.534454,26.678339,21772758.0,toro
0,34.208622,27.64682,29959314.0,toro
3,34.414177,26.998404,31311992.0,toro
5,34.861454,26.32955,53928000.0,toro
7,34.657497,27.037024,18383170.0,toro
1,35.041668,27.116499,1843384.375,toro
2,34.960857,27.575766,2398828.75,toro
4,35.655209,26.512859,2396723.25,toro
6,35.235611,26.730494,1982575.0,toro
0,34.910091,27.661951,2058808.75,toro
3,35.125614,27.013037,2164904.75,toro
5,35.573204,26.337841,3120167.5,toro
7,35.36478,27.062887,1602190.5,toro
1,35.295769,27.032661,1807989.375,toro
2,35.242638,27.478931,2355376.75,toro
4,35.944458,26.447906,2353346.75,toro
6,35.515076,26.65942,1943074.0,toro
0,35.163818,27.550713,2019226.0,toro
